GENE	Sample1
ODF4	0
TENM1	16
TENM2	16
TENM3	28
TENM4	90
OFD1	43
OGDHL	30
OGDH	179
OGFOD1	43
OGFOD2	19
OGFRL1	119
OGFR	104
OGG1	12
OGN	16
OGT	451
OIP5	1
OIT3	2
OLA1	76
OLAH	8
OLFM1	28
OLFM2	19
OLFM3	10
OLFM4	5
OLFML1	17
OLFML2A	17
OLFML2B	27
OLFML3	81
OLIG1	38
OLIG2	18
OLIG3	0
OLR1	341
OMA1	44
OMD	14
OMG	41
OMP	2
ONECUT1	0
ONECUT2	2
ONECUT3	0
OOEP	1
OPA1	148
OPA3	68
OPALIN	36
OPCML	68
OPHN1	112
OPLAH	60
OPN1LW	0
OPN1MW	0
OPN1SW	0
OPN3	27
OPN4	0
OPN5	0
OPRD1	0
OPRK1	9
OPRL1	12
OPRM1	12
OPTC	0
OPTN	114
OR10A2	3
OR10A3	0
OR10A4	0
OR10A5	0
OR10A6	0
OR10A7	0
OR10AD1	3
OR10AG1	0
OR10C1	0
OR10G2	0
OR10G3	0
OR10G4	0
OR10G7	0
OR10G8	0
OR10G9	0
OR10H1	2
OR10H2	0
OR10H3	0
OR10H4	0
OR10H5	0
OR10J1	0
OR10J3	0
OR10J5	0
OR10K1	0
OR10K2	0
OR10P1	0
OR10Q1	0
OR10R2	0
OR10S1	0
OR10T2	0
OR10V1	0
OR10W1	0
OR10X1	0
OR10Z1	0
OR11A1	9
OR11G2	0
OR11H12	2
OR11H1	2
OR11H4	0
OR11H6	0
OR11L1	0
OR12D2	0
OR12D3	0
OR13A1	0
OR13C2	0
OR13C3	0
OR13C4	0
OR13C5	0
OR13C8	0
OR13C9	0
OR13D1	0
OR13F1	0
OR13G1	0
OR13H1	0
OR13J1	2
OR14A16	0
OR14C36	0
OR14I1	0
OR14J1	0
OR1A1	0
OR1A2	0
OR1B1	0
OR1C1	0
OR1D2	0
OR1E1	0
OR1E2	0
OR1F1	0
OR1F2P	0
OR1G1	0
OR1I1	0
OR1J1	1
OR1J2	5
OR1J4	0
OR1K1	0
OR1L1	0
OR1L3	0
OR1L4	0
OR1L6	0
OR1L8	3
OR1M1	0
OR1N1	0
OR1N2	0
OR1Q1	0
OR1S1	0
OR1S2	0
OR2A12	0
OR2A14	0
OR2A1	7
OR2A25	0
OR2A2	0
OR2A4	1
OR2A5	0
OR2A7	2
OR2AE1	0
OR2AG1	0
OR2AG2	0
OR2AK2	1
OR2AT4	0
OR2B11	0
OR2B2	0
OR2B3	0
OR2B6	0
OR2C1	0
OR2C3	1
OR2D2	0
OR2D3	1
OR2F1	0
OR2F2	0
OR2G2	0
OR2G3	0
OR2G6	1
OR2H1	1
OR2H2	0
OR2J2	0
OR2J3	0
OR2K2	0
OR2L13	5
OR2L1P	2
OR2L2	0
OR2L3	0
OR2L8	0
OR2M2	0
OR2M3	0
OR2M4	0
OR2M5	0
OR2M7	0
OR2S2	0
OR2T10	0
OR2T11	0
OR2T12	0
OR2T1	0
OR2T27	0
OR2T29	0
OR2T2	0
OR2T33	0
OR2T34	0
OR2T35	0
OR2T3	0
OR2T4	1
OR2T5	0
OR2T6	0
OR2T8	0
OR2V2	0
OR2W1	0
OR2W3	0
OR2Y1	0
OR2Z1	0
OR3A1	0
OR3A2	0
OR3A3	0
OR4A15	0
OR4A16	0
OR4A47	0
OR4A5	0
OR4B1	0
OR4C11	0
OR4C12	0
OR4C13	0
OR4C15	0
OR4C16	0
OR4C3	0
OR4C46	0
OR4C6	4
OR4D10	0
OR4D11	0
OR4D1	0
OR4D2	0
OR4D5	0
OR4D6	0
OR4D9	0
OR4E2	0
OR4F15	0
OR4F17	0
OR4F21	1
OR4F29	3
OR4F4	0
OR4F5	0
OR4F6	0
OR4K13	0
OR4K14	0
OR4K15	0
OR4K17	0
OR4K1	0
OR4K2	0
OR4K5	0
OR4L1	0
OR4M1	0
OR4M2	0
OR4N2	0
OR4N4	3
OR4N5	0
OR4P4	0
OR4Q3	0
OR4S1	0
OR4S2	0
OR4X1	0
OR4X2	0
OR51A2	0
OR51A4	0
OR51A7	0
OR51B2	0
OR51B4	0
OR51B5	0
OR51B6	0
OR51D1	0
OR51E1	1
OR51E2	7
OR51F1	0
OR51F2	0
OR51G1	0
OR51G2	0
OR51I1	0
OR51I2	0
OR51L1	0
OR51M1	0
OR51Q1	0
OR51S1	0
OR51T1	0
OR51V1	0
OR52A1	0
OR52A5	0
OR52B2	0
OR52B4	0
OR52B6	0
OR52D1	0
OR52E2	0
OR52E4	0
OR52E6	0
OR52E8	0
OR52H1	0
OR52I1	0
OR52I2	0
OR52J3	0
OR52K1	0
OR52K2	0
OR52L1	0
OR52M1	0
OR52N1	0
OR52N2	0
OR52N4	1
OR52N5	0
OR52R1	0
OR52W1	0
OR56A1	0
OR56A3	0
OR56A4	0
OR56A5	0
OR56B1	1
OR56B4	0
OR5A1	0
OR5A2	0
OR5AC2	0
OR5AK2	2
OR5AN1	0
OR5AP2	0
OR5AR1	0
OR5AS1	0
OR5AU1	0
OR5B12	0
OR5B17	0
OR5B21	0
OR5B2	0
OR5B3	0
OR5C1	0
OR5D13	0
OR5D14	0
OR5D16	0
OR5D18	0
OR5F1	0
OR5H14	0
OR5H15	0
OR5H1	0
OR5H2	0
OR5H6	0
OR5I1	0
OR5J2	0
OR5K1	0
OR5K2	0
OR5K3	0
OR5K4	0
OR5L1	0
OR5L2	0
OR5M10	0
OR5M11	0
OR5M1	0
OR5M3	0
OR5M8	0
OR5M9	0
OR5P2	0
OR5P3	0
OR5R1	0
OR5T1	0
OR5T2	0
OR5T3	0
OR5V1	0
OR5W2	0
OR6A2	0
OR6B1	0
OR6B2	0
OR6B3	0
OR6C1	0
OR6C2	0
OR6C3	0
OR6C4	0
OR6C65	0
OR6C68	0
OR6C6	0
OR6C70	0
OR6C74	0
OR6C75	0
OR6C76	0
OR6F1	0
OR6K2	0
OR6K3	0
OR6K6	0
OR6M1	0
OR6N1	0
OR6N2	0
OR6P1	0
OR6Q1	0
OR6S1	0
OR6T1	0
OR6V1	1
OR6X1	0
OR6Y1	0
OR7A10	0
OR7A17	0
OR7A5	2
OR7C1	0
OR7C2	0
OR7D2	25
OR7D4	0
OR7E24	0
OR7G1	3
OR7G2	0
OR7G3	0
OR8A1	0
OR8B12	0
OR8B2	0
OR8B3	0
OR8B4	0
OR8B8	0
OR8D1	0
OR8D2	0
OR8D4	0
OR8G5	0
OR8H1	0
OR8H2	0
OR8H3	0
OR8I2	0
OR8J1	0
OR8J3	0
OR8K1	0
OR8K3	0
OR8K5	0
OR8S1	0
OR8U1	0
OR9A2	1
OR9A4	0
OR9G4	0
OR9G9	0
OR9I1	0
OR9K2	0
OR9Q1	0
OR9Q2	0
ORAI1	8
ORAI2	175
ORAI3	24
ORAOV1	15
ORC1	2
ORC2	39
ORC3	42
ORC4	53
ORC5	21
ORC6	27
ORM1	0
ORM2	1
ORMDL1	71
ORMDL2	7
ORMDL3	100
OS9	186
OSBP2	33
OSBPL10	8177
OSBPL11	70
OSBPL1A	166
OSBPL2	97
OSBPL3	46
OSBPL5	68
OSBPL6	30
OSBPL7	9
OSBPL8	229
OSBPL9	126
OSBP	112
OSCAR	13
OSCP1	10
OSGEPL1	18
OSGEP	14
OSGIN1	14
OSGIN2	102
OSMR	117
OSM	8
OSR1	1
OSR2	1
OST4	26
SLC51B	2
OSTCP1	1
OSTC	36
OSTF1	64
OSTM1	112
OSTN	0
SLC51A	1
OTC	0
OTOA	0
OTOF	1
OTOL1	0
OTOP1	0
OTOP2	0
OTOP3	0
OTOR	0
OTOS	0
OTP	0
OTUB1	38
OTUB2	4
OTUD1	27
OTUD3	62
OTUD4	230
OTUD5	52
OTUD6A	0
OTUD6B	44
OTUD7A	16
OTUD7B	115
OTX1	0
OTX2	7
OVCA2	3
OVCH1	4
OVCH2	0
OVGP1	1
OVOL1	10
OVOL2	5
OXA1L	38
OXCT1	127
OXCT2	2
OXER1	2
OXGR1	0
OXNAD1	25
OXR1	116
OXSM	3
OXSR1	75
OXTR	13
OXT	0
P2RX1	1
P2RX2	1
P2RX3	0
P2RX4	44
P2RX5	26
P2RX6	9
P2RX7	75
P2RY10	0
P2RY11	10
P2RY12	6
P2RY13	9
P2RY14	12
P2RY1	22
P2RY2	12
P2RY4	2
P2RY6	5
P2RY8	17
P4HA1	190
P4HA2	26
P4HA3	8
P4HB	453
P4HTM	27
POTEM	39
PA2G4	66
PAAF1	27
PABPC1L2A	9
PABPC1L2B	0
PABPC1L	28
PABPC1	1487
PABPC3	0
PABPC4L	8
PABPC4	149
PABPC5	10
PABPN1L	0
PABPN1	141
PACRGL	41
PACRG	1
PACS1	77
PACS2	240
PACSIN1	35
PACSIN2	85
PACSIN3	23
PADI1	2
PADI2	372
PADI3	18
PADI4	0
PADI6	0
PAEP	2
PAF1	32
PAFAH1B1	314
PAFAH1B2	64
PAFAH1B3	17
PAFAH2	39
PAG1	139
PAGE1	0
PAGE2B	0
PAGE2	0
PAGE3	0
PAGE4	0
PAGE5	1
PAH	4
PAICS	89
PAIP1	129
PAIP2B	97
PAIP2	86
PAK1IP1	20
PAK1	88
PAK2	163
PAK3	13
PAK4	38
PAK6	8
PAK7	4
PALB2	22
PALLD	92
PALM2-AKAP2	111
PALM2	43
PALM3	0
PALMD	12
PALM	57
PAMR1	56
PAM	155
PAN2	56
PAN3	90
PANK1	9
PANK2	45
PANK3	100
PANK4	20
PANX1	48
PANX2	19
PANX3	0
PAOX	6
PAPD4	96
PAPD5	56
PAPD7	43
PAPLN	30
ACP7	12
PAPOLA	220
PAPOLB	0
PAPOLG	47
PAPPA2	2
PAPPA	18
PAPSS1	70
PAPSS2	146
PAQR3	34
PAQR4	48
PAQR5	16
PAQR6	80
PAQR7	17
PAQR8	172
PAQR9	3
PWAR1	14
PWAR5	131
PARD3B	35
PARD3	114
PARD6A	4
PARD6B	44
PARD6G	20
PARG	103
PARK2	22
PARK7	57
PARL	17
PARM1	25
PARN	71
PARP10	104
PARP11	44
PARP12	56
PARP14	590
PARP15	16
PARP16	16
PARP1	228
PARP2	12
PARP3	24
PARP4	277
PARP6	51
PARP8	39
PARP9	172
PARS2	4
PART1	9
PARVA	52
PARVB	29
PARVG	61
PASD1	0
PASK	14
PATE1	1
PATE2	2
PATE3	0
PATE4	28
PATL1	51
PATL2	4
PATZ1	36
PAWR	20
PAX1	1
PAX2	0
PAX3	0
PAX4	0
PAX5	1
PAX6	28
PAX7	0
PAX8	3
PAX9	2
PAXIP1	14
PBK	1
PBLD	62
PBOV1	19
PBRM1	185
PBX1	78
PBX2	45
PBX3	32
PBX4	0
PBXIP1	312
PCA3	19
PCBD1	44
PCBD2	67
PCBP1	104
PCBP2	328
PCBP3	16
PCBP4	28
PCCA	71
PCCB	77
PCDH10	62
PCDH11X	5
PCDH11Y	50
PCDH12	5
PCDH15	13
PCDH17	81
PCDH18	22
PCDH19	6
PCDH1	74
PCDH20	8
PCDH7	79
PCDH8	2
PCDH9	174
PCDHA10	5
PCDHA11	8
PCDHA12	4
PCDHA13	4
PCDHA1	0
PCDHA2	3
PCDHA3	5
PCDHA4	8
PCDHA5	11
PCDHA6	0
PCDHA7	1
PCDHA8	6
PCDHA9	22
PCDHAC1	2
PCDHAC2	26
PCDHB10	8
PCDHB11	11
PCDHB12	16
PCDHB13	9
PCDHB14	10
PCDHB15	7
PCDHB16	14
PCDHB18P	3
PCDHB1	0
PCDHB2	6
PCDHB3	8
PCDHB4	8
PCDHB5	6
PCDHB6	4
PCDHB7	2
PCDHB8	5
PCDHB9	4
PCDHGA10	21
PCDHGA11	14
PCDHGA12	13
PCDHGA1	7
PCDHGA2	14
PCDHGA3	19
PCDHGA4	36
PCDHGA5	7
PCDHGA6	18
PCDHGA7	7
PCDHGA8	15
PCDHGA9	16
PCDHGB1	16
PCDHGB2	15
PCDHGB3	9
PCDHGB4	11
PCDHGB5	28
PCDHGB6	21
PCDHGB7	33
PCDHGB8P	12
PCDHGC3	188
PCDHGC4	21
PCDHGC5	25
CFAP221	3
PCF11	172
PCGEM1	0
PCGF1	4
PCGF2	5
PCGF3	89
PCGF5	175
PCGF6	16
PCID2	37
PCIF1	32
PCK1	5
PCK2	40
PCLO	140
PCM1	386
PCMT1	49
PCMTD1	209
PCMTD2	81
PCNA	32
PCNP	124
PCNT	109
PCNXL2	57
PCNXL3	61
PCNX	203
PCOLCE2	16
PCOLCE	6
PCP2	3
PCP4L1	5
PCP4	22
PCSK1N	47
PCSK1	33
PCSK2	26
PCSK4	12
PCSK5	60
PCSK6	83
PCSK7	60
PCSK9	9
PCTP	15
PCYOX1L	8
PCYOX1	147
PCYT1A	40
PCYT1B	30
PCYT2	24
PC	87
PDAP1	104
PDCD10	46
PDCD11	44
PDCD1LG2	10
PDCD1	3
PDCD2L	2
PDCD2	36
PDCD4	102
PDCD5	22
PDCD6IP	240
PDCD6	107
PDCD7	50
PDCL2	0
PDCL3	9
PDCL	46
PDC	1
PDDC1	123
PDE10A	32
PDE11A	25
PDE12	70
PDE1A	3
PDE1B	12
PDE1C	23
PDE2A	10
PDE3A	14
PDE3B	82
PDE4A	23
PDE4B	210
PDE4C	26
PDE4DIP	769
PDE4D	98
PDE5A	39
PDE6A	9
PDE6B	15
PDE6C	0
PDE6D	19
PDE6G	0
PDE6H	0
PDE7A	91
PDE7B	27
PDE8A	135
PDE8B	16
PDE9A	7
PDF	5
PDGFA	49
PDGFB	29
PDGFC	36
PDGFD	1
PDGFRA	53
PDGFRB	87
PDGFRL	1
PDHA1	59
PDHA2	0
PDHB	55
PDHX	56
PDIA2	8
PDIA3	620
PDIA4	162
PDIA5	28
PDIA6	198
PDIK1L	26
PDILT	0
PDK1	41
PDK2	27
PDK3	39
PDK4	135
PDLIM1	22
PDLIM2	25
PDLIM3	54
PDLIM4	18
PDLIM5	181
PDLIM7	14
PDP1	290
PDP2	34
PDPK1	219
PDPN	51
PDPR	128
PDRG1	13
PDS5A	243
PDS5B	139
PDSS1	7
PDSS2	32
PDX1	0
PDXDC1	222
PDXK	328
PDXP	28
PDYN	0
PDZD11	20
PDZD2	131
PDZD3	0
PDZD4	30
PDZD7	17
PDZD8	63
PDZD9	7
PDZK1IP1	15
PDZK1	52
PDZRN3	27
PDZRN4	3
PEA15	397
PEAR1	9
PEBP1	449
PEBP4	10
PECAM1	58
ECI2	32
PECR	9
PEF1	46
PEG10	42
PEG3	213
PELI1	91
PELI2	29
PELI3	17
PELO	24
PELP1	30
PEMT	14
PENK	1
PEPD	95
PER1	51
PER2	52
PER3	39
PERP	60
PES1	40
GATB	25
PEX10	37
PEX11A	7
PEX11B	20
PEX11G	3
PEX12	12
PEX13	185
PEX14	21
PEX16	34
PEX19	66
PEX1	54
PEX26	64
PEX2	88
PEX3	32
PEX5L	73
PEX5	37
PEX6	44
PEX7	16
PF4V1	0
PF4	0
PFAS	12
PFDN1	43
PFDN2	16
PFDN4	12
PFDN5	145
PFDN6	10
PFKFB1	10
PFKFB2	193
PFKFB3	333
PFKFB4	29
PFKL	200
PFKM	98
PFKP	87
PFN1	208
PFN2	96
PFN3	0
PFN4	2
PGA3	0
PGA4	0
PGA5	6
PGAM1	573
PGAM2	10
PGAM4	2
PGAM5	17
PGAP1	151
PGAP2	32
PGAP3	36
PGBD1	6
PGBD2	21
PGBD3	11
PGBD4	5
CPQ	56
PGC	242
PGD	85
PGF	7
PGGT1B	62
PGK1	385
PGK2	0
PGLS	37
PGLYRP1	0
PGLYRP2	0
PGLYRP3	0
PGLYRP4	0
PGM1	67
PGM2L1	108
PGM2	47
PGM3	56
PGM5P2	93
PGM5	7
PGPEP1L	1
PGPEP1	105
PGP	29
PGRMC1	115
PGRMC2	36
PGR	4
PGS1	37
PHACTR1	47
PHACTR2	117
PHACTR3	30
PHACTR4	109
PHAX	39
PHB2	55
PHB	97
PHC1	75
PHC2	188
PHC3	285
PHEX	2
PHF10	113
PHF11	49
PHF12	72
PHF13	23
PHF14	71
JADE2	93
JADE3	29
JADE1	62
PHF19	34
PHF1	74
PHF20L1	118
PHF20	157
PHF21A	69
PHF21B	1
PHF23	38
PHF2	85
PHF3	284
PHF5A	13
PHF6	62
PHF7	8
PHF8	111
PHGDH	40
PHGR1	0
PHIP	220
PHKA1	94
PHKA2	47
PHKB	111
PHKG1	20
PHKG2	12
PHLDA1	57
PHLDA2	4
PHLDA3	40
PHLDB1	152
PHLDB2	43
PHLDB3	28
PHLPP1	100
PHLPP2	50
PHOSPHO1	13
PHOSPHO2	1
PHOX2A	0
PHOX2B	0
PHPT1	27
PHRF1	91
PHTF1	44
PHTF2	34
PHYHD1	49
PHYHIPL	73
PHYHIP	23
PHYH	26
PI15	3
PI16	16
PI3	2
PI4K2A	122
PI4K2B	22
PI4KAP1	61
PI4KA	268
PI4KB	98
PIAS1	77
PIAS2	41
PIAS3	51
PIAS4	12
PIBF1	57
PICALM	321
PICK1	27
PID1	12
PIF1	7
PIGA	26
PIGB	10
PIGC	31
PIGF	11
PIGG	48
PIGH	25
PIGK	28
PIGL	8
PIGM	37
PIGN	34
PIGO	54
PIGP	10
PIGQ	45
PIGR	91
PIGS	21
PIGT	79
PIGU	20
PIGV	20
PIGW	13
PIGX	62
PIGY	53
PIGZ	6
PIH1D1	22
PIH1D2	4
PIK3AP1	178
PIK3C2A	269
PIK3C2B	77
PIK3C2G	1
PIK3C3	108
PIK3CA	69
PIK3CB	91
PIK3CD	50
PIK3CG	35
PIK3IP1	193
PIK3R1	270
PIK3R2	59
PIK3R3	60
PIK3R4	56
PIK3R5	114
PIK3R6	7
PIKFYVE	175
PILRA	25
PILRB	112
PIM1	57
PIM2	17
PIM3	70
PIN1P1	1
PIN1	40
PIN4	57
PINK1	157
PINX1	2
GSAP	74
PIP4K2A	209
PIP4K2B	157
PIP4K2C	53
PIP5K1A	108
PIP5K1B	12
PIP5K1C	70
PIP5KL1	5
PIPOX	34
PIP	193
PIRT	53
PIR	19
PISD	32
PISRT1	0
PITPNA	94
PITPNB	115
PITPNC1	46
PITPNM1	89
PITPNM2	31
PITPNM3	19
PITRM1	85
PITX1	3
PITX2	1
PITX3	0
PIWIL1	0
PIWIL2	2
PIWIL3	1
PIWIL4	3
PJA1	34
PJA2	381
PKD1L1	7
PKD1L2	31
PKD1L3	0
PKD1	429
PKD2L1	11
PKD2L2	0
PKD2	85
PKDCC	4
PKDREJ	5
PKHD1L1	0
PKHD1	2
PKIA	22
PKIB	16
PKIG	33
PKLR	0
PKM	850
PKMYT1	0
PKN1	90
PKN2	116
PKN3	12
PKNOX1	51
PKNOX2	281
PKP1	0
PKP2	32
PKP3	19
PKP4	235
C7orf73	26
PLA1A	12
PLA2G10	1
PLA2G12A	58
PLA2G12B	0
PLA2G15	84
PLA2G16	75
PLA2G1B	1
PLA2G2A	2
PLA2G2C	0
PLA2G2D	4
PLA2G2E	0
PLA2G2F	1
PLA2G3	0
PLA2G4A	13
PLA2G4C	28
PLA2G4D	1
PLA2G4E	1
PLA2G4F	11
PLA2G5	11
PLA2G6	18
PLA2G7	100
PLA2R1	26
PLAA	32
OOSP2	0
PLAC1	0
TINCR	29
PLAC8L1	0
PLAC8	4
PLAC9	1
PLAG1	26
PLAGL1	11
PLAGL2	41
PLAT	18
PLAUR	136
PLAU	45
PLB1	11
PLBD1	36
PLBD2	81
PLCB1	73
PLCB2	66
PLCB3	40
PLCB4	52
PLCD1	32
PLCD3	80
PLCD4	6
PLCE1	102
PLCG1	124
PLCG2	34
PLCH1	22
PLCH2	22
PLCL1	114
PLCL2	34
PLCXD1	51
PLCXD2	17
PLCXD3	40
PLCZ1	0
PLD1	91
PLD2	42
PLD3	381
PLD4	3
PLD5	4
PLD6	13
BLOC1S6	119
PLEC	925
PLEK2	4
PLEKHA1	61
PLEKHA2	200
PLEKHA3	47
PLEKHA4	33
PLEKHA5	160
PLEKHA6	215
PLEKHA7	50
PLEKHA8	36
PLEKHA8P1	15
PLEKHB1	256
PLEKHB2	375
PLEKHF1	9
PLEKHF2	51
PLEKHG1	68
PLEKHG2	33
PLEKHG3	89
PLEKHG4B	8
PLEKHG4	6
PLEKHG5	19
PLEKHG6	14
PLEKHG7	4
PLEKHH1	227
PLEKHH2	39
PLEKHH3	26
PLEKHJ1	20
PLEKHM1	131
PLEKHM2	135
PLEKHM3	58
PLEKHN1	2
PLEKHO1	25
PLEKHO2	138
PLEK	76
PLGLB2	50
PLG	0
PLIN1	2
PLIN2	427
PLIN3	57
PLIN4	12
PLIN5	17
KIZ	32
PLK1	3
PLK2	22
PLK3	38
PLK4	7
PLK5	0
PLLP	44
PLN	10
PLOD1	111
PLOD2	54
PLOD3	52
PLP1	1950
PLP2	19
PLRG1	64
PLS1	10
PLS3	98
PLSCR1	140
PLSCR2	0
TMEM256-PLSCR3	5
PLSCR4	63
PLSCR5	0
PLTP	226
BPIFA1	0
PLVAP	5
PLXDC1	27
PLXDC2	261
PLXNA1	168
PLXNA2	75
PLXNA3	46
PLXNA4	34
PLXNB1	177
PLXNB2	300
PLXNB3	117
PLXNC1	142
PLXND1	221
PM20D1	3
PM20D2	46
PMAIP1	3
PMCHL2	14
PMCH	0
PMEPA1	68
PMF1	12
PMFBP1	6
PML	61
PMM1	19
PMM2	59
PMP22	191
PMP2	547
PMPCA	60
PMPCB	58
PMS1	50
DTX2P1-UPK3BP1-PMS2P11	19
PMS2P3	68
PMS2	69
PMVK	35
PNCK	14
PNKD	89
PNKP	21
PNLDC1	1
PNLIPRP1	0
PNLIPRP2	0
PNLIPRP3	10
PNLIP	0
PNMA1	81
PNMA2	173
PNMA3	2
PNMA5	0
PNMA6A	47
PNMAL1	52
PNMAL2	35
PNMT	5
PNN	101
PNO1	18
PNOC	0
PNPLA1	5
PNPLA2	43
PNPLA3	25
PNPLA4	47
PNPLA5	0
PNPLA6	115
PNPLA7	32
PNPLA8	89
PNPO	87
PNPT1	72
PNP	33
PNRC1	185
PNRC2	269
POC1A	6
POC1B	30
POC5	9
PODNL1	16
PODN	6
PODXL2	32
PODXL	86
POF1B	2
POFUT1	59
POFUT2	33
POGK	93
POGZ	152
POLA1	35
POLA2	5
POLB	11
POLD1	13
POLD2	30
POLD3	20
POLD4	35
POLDIP2	68
POLDIP3	92
POLE2	6
POLE3	28
POLE4	8
POLE	31
POLG2	10
POLG	64
POLH	119
POLI	72
POLK	109
POLL	18
POLM	25
POLN	17
POLQ	8
POLR1A	76
POLR1B	34
POLR1C	19
POLR1D	60
POLR1E	22
POLR2A	236
POLR2B	113
POLR2C	32
POLR2D	28
POLR2E	57
POLR2F	22
POLR2G	19
POLR2H	15
POLR2I	18
POLR2J2	99
POLR2J3	75
POLR2J4	253
POLR2J	16
POLR2K	44
POLR2L	25
POLR3A	71
POLR3B	22
POLR3C	25
POLR3D	22
POLR3E	62
POLR3F	17
POLR3GL	16
POLR3G	7
POLR3H	44
POLR3K	4
POLRMT	39
POM121C	103
POM121L12	0
POM121L2	0
POM121L9P	30
POM121	209
POMC	1
POMGNT1	52
POMP	33
POMT1	29
POMT2	48
POMZP3	40
PON1	1
PON2	131
PON3	32
POP1	12
POP4	22
POP5	13
POP7	18
POPDC2	1
POPDC3	0
PORCN	20
POR	48
POSTN	38
POT1	16
POTEC	0
POTED	0
POTEE	15
POTEF	18
POTEG	0
POTEH	8
POU1F1	0
POU2AF1	13
POU2F1	20
POU2F2	8
POU2F3	10
POU3F1	0
POU3F2	25
POU3F3	10
POU3F4	3
POU4F1	0
POU4F2	16
POU4F3	0
POU5F1B	0
POU5F1	3
POU5F2	3
POU6F1	22
POU6F2	27
PPA1	112
PPA2	45
PPAN-P2RY11	0
PPAN	25
PLPP1	55
PLPP3	232
PLPP2	31
PLPP4	14
PLPP5	60
PLPP6	11
PLPP7	6
PPARA	107
PPARD	81
PPARGC1A	38
PPARGC1B	31
PPARG	52
PPAT	17
PPBPP2	0
PPBP	2
PPCDC	11
PPCS	26
PPDPF	41
PPEF1	5
PPEF2	9
PPFIA1	130
PPFIA2	47
PPFIA3	26
PPFIA4	25
PPFIBP1	122
PPFIBP2	82
PPHLN1	54
PPIAL4A	0
PPIAL4C	0
PPIAL4D	1
PPIAL4E	1
PPIAL4G	0
PPIA	1532
PPIB	215
PPIC	18
PPID	66
PPIE	57
PPIF	145
PPIG	68
PPIH	19
PPIL1	19
PPIL2	41
PPIL3	15
PPIL4	62
LRR1	4
PPIL6	35
PPIP5K1	87
PPIP5K2	105
PPL	62
PPM1A	154
PPM1B	112
PPM1D	25
PPM1E	25
PPM1F	74
PPM1G	76
PPM1H	125
PPM1J	5
PPM1K	122
PPM1L	52
PPM1M	40
PPM1N	0
PPME1	54
PPOX	14
PPP1CA	70
PPP1CB	321
PPP1CC	116
PPP1R10	63
PPP1R11	36
PPP1R12A	180
PPP1R12B	231
PPP1R12C	79
PPP1R13B	26
PPP1R13L	58
PPP1R14A	10
PPP1R14B	59
PPP1R14C	0
PPP1R14D	0
PPP1R15A	64
PPP1R15B	183
PPP1R16A	33
PPP1R16B	48
PPP1R1A	8
PPP1R1B	74
PPP1R1C	3
PPP1R2	115
PPP1R3A	0
PPP1R3B	77
PPP1R3C	26
PPP1R3D	26
PPP1R3E	18
PPP1R3F	25
PPP1R3G	1
PPP1R7	27
PPP1R8	47
PPP1R9A	68
PPP1R9B	110
PPP2CA	137
PPP2CB	120
PPP2R1A	179
PPP2R1B	57
PPP2R2A	48
PPP2R2B	39
PPP2R2C	54
PPP2R2D	54
PPP2R3A	69
PPP2R3B	22
PPP2R3C	25
PPP2R4	135
PPP2R5A	71
PPP2R5B	29
PPP2R5C	155
PPP2R5D	43
PPP2R5E	66
PPP3CA	98
PPP3CB	108
PPP3CC	32
PPP3R1	96
PPP3R2	1
PPP4C	57
PPP4R1	94
PPP4R2	122
PPP4R4	18
PPP5C	31
PPP6C	87
DESI2	74
DESI1	28
PPRC1	35
PPT1	276
PPT2	9
PPTC7	41
PPWD1	34
PPY2P	0
NPY4R	0
PPY	0
PQBP1	32
PQLC1	27
PQLC2	20
PQLC3	19
PRAC1	0
PRAF2	11
PRAM1	5
PRAMEF10	0
PRAMEF11	0
PRAMEF12	0
PRAMEF1	0
PRAMEF14	1
PRAMEF17	0
PRAMEF18	0
PRAMEF20	0
PRAMEF2	0
PRAMEF4	0
PRAMEF5	0
PRAMEF6	0
PRAMEF8	0
PRAMEF9	0
PRAME	9
PRAP1	1
PRB1	0
PRB2	0
PRB3	0
PRB4	0
PRC1	19
PRCC	37
PRCD	2
PRCP	109
PRDM10	28
PRDM11	7
PRDM12	0
PRDM13	0
PRDM14	4
PRDM15	36
PRDM16	14
PRDM1	26
PRDM2	186
PRDM4	51
PRDM5	13
PRDM6	4
PRDM7	15
PRDM8	2
PRDM9	0
PRDX1	310
PRDX2	85
PRDX3	106
PRDX4	29
PRDX5	98
PRDX6	144
PRORSD1P	2
PREB	46
PRELID1	87
PRELID2	8
PRELP	53
PREPL	294
PREP	23
PREX1	432
PREX2	100
PRF1	4
PRG2	0
PRG3	0
PRG4	3
PRH1	4
PRH2	6
URAD	0
HELZ2	116
PRICKLE1	14
PRICKLE2	61
PRICKLE3	6
PRICKLE4	5
PRIM1	5
PRIM2	20
PRIMA1	9
PRKAA1	170
PRKAA2	45
PRKAB1	22
PRKAB2	85
PRKACA	54
PRKACB	269
PRKACG	0
PRKAG1	58
PRKAG2	71
PRKAG3	11
PRKAR1A	476
PRKAR1B	23
PRKAR2A	50
PRKAR2B	28
PRKCA	234
PRKCB	48
PRKCDBP	8
PRKCD	48
PRKCE	57
PRKCG	19
PRKCH	77
PRKCI	61
PRKCQ	3
PRKCSH	126
PRKCZ	40
PRKD1	14
PRKD2	30
PRKD3	67
PRKDC	594
PRKG1	10
PRKG2	4
PRKRA	27
PRKRIP1	26
